article_id,title,content,source,published_date,attack_type_mentioned,sector_mentioned,province_mentioned,sentiment,word_count,scraped_at
NEWS-000051,Tips Lindungi Data dari Skimming Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Skimming yang menargetkan 
            sektor Telekomunikasi di wilayah Medan. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 20 April 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2023-04-20,Skimming,Telekomunikasi,Medan,neutral,44,2025-12-24 12:38:01.495577
NEWS-000052,Waspada! Modus Baru Skimming Melalui QR Code,"Laporan terbaru menunjukkan adanya kasus Skimming yang menargetkan 
            sektor Startup di wilayah Surabaya. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 11 August 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2023-08-11,Skimming,Startup,Surabaya,negative,44,2025-12-24 12:38:01.495605
NEWS-000053,Polri Tangkap Pelaku Skimming yang Rugikan Korban Rp 78 Juta,"Laporan terbaru menunjukkan adanya kasus Skimming yang menargetkan 
            sektor E-Commerce di wilayah Jawa Timur. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 30 June 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2022-06-30,Skimming,E-Commerce,Jawa Timur,negative,45,2025-12-24 12:38:01.495636
NEWS-000054,Kominfo Blokir 221 Situs Terkait Social Engineering,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor UMKM di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 10 August 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2021-08-10,Social Engineering,UMKM,Bali,neutral,45,2025-12-24 12:38:01.495665
NEWS-000055,Startup Kehilangan Data Jutaan Pengguna Akibat Hacking,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor Startup di wilayah Jakarta. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 30 March 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2024-03-30,Hacking,Startup,Jakarta,negative,44,2025-12-24 12:38:01.495694
NEWS-000056,Waspada! Modus Baru Hacking Melalui Media Sosial,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor Startup di wilayah Jakarta. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 25 April 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2021-04-25,Hacking,Startup,Jakarta,neutral,44,2025-12-24 12:38:01.495722
NEWS-000057,Kerugian Akibat Skimming Capai Rp 304 Miliar,"Laporan terbaru menunjukkan adanya kasus Skimming yang menargetkan 
            sektor Perbankan di wilayah Yogyakarta. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 25 December 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2021-12-25,Skimming,Perbankan,Yogyakarta,neutral,44,2025-12-24 12:38:01.495751
NEWS-000058,Kerugian Akibat Phishing Capai Rp 168 Miliar,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor Kesehatan di wilayah Yogyakarta. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 02 June 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2023-06-02,Phishing,Kesehatan,Yogyakarta,negative,44,2025-12-24 12:38:01.495780
NEWS-000059,Kominfo Blokir 984 Situs Terkait Malware,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor E-Commerce di wilayah Bali. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 03 February 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2024-02-03,Malware,E-Commerce,Bali,neutral,44,2025-12-24 12:38:01.495813
NEWS-000060,Serangan Phishing Menargetkan Fintech di Surabaya,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor Fintech di wilayah Surabaya. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 22 May 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2024-05-22,Phishing,Fintech,Surabaya,negative,44,2025-12-24 12:38:01.495842
NEWS-000061,BSSN Ungkap Lonjakan Kasus Kebocoran Data Sepanjang 2021,"Laporan terbaru menunjukkan adanya kasus Kebocoran Data yang menargetkan 
            sektor Startup di wilayah Bandung. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 26 October 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2021-10-26,Kebocoran Data,Startup,Bandung,neutral,45,2025-12-24 12:38:01.495876
NEWS-000062,Kerugian Akibat Malware Capai Rp 14 Miliar,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor E-Commerce di wilayah Makassar. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 25 March 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2024-03-25,Malware,E-Commerce,Makassar,neutral,44,2025-12-24 12:38:01.495905
NEWS-000063,Fintech Indonesia Jadi Target Utama Ransomware,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Fintech di wilayah Jawa Barat. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 24 October 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2022-10-24,Ransomware,Fintech,Jawa Barat,neutral,45,2025-12-24 12:38:01.495933
NEWS-000064,Pendidikan Kehilangan Data Jutaan Pengguna Akibat Phishing,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor Pendidikan di wilayah Medan. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 10 November 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2022-11-10,Phishing,Pendidikan,Medan,negative,44,2025-12-24 12:38:01.495966
NEWS-000065,Kominfo Blokir 660 Situs Terkait Penipuan Online,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor E-Commerce di wilayah Yogyakarta. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 12 June 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2022-06-12,Penipuan Online,E-Commerce,Yogyakarta,negative,45,2025-12-24 12:38:01.495995
NEWS-000066,Kasus Malware di Bali Meningkat 197%,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor UMKM di wilayah Bali. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 09 March 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2024-03-09,Malware,UMKM,Bali,negative,44,2025-12-24 12:38:01.496025
NEWS-000067,Kesehatan Indonesia Jadi Target Utama Ransomware,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Kesehatan di wilayah Bali. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 13 December 2020. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2020-12-13,Ransomware,Kesehatan,Bali,negative,44,2025-12-24 12:38:01.496060
NEWS-000068,Tips Lindungi Data dari Social Engineering Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor Pemerintahan di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 16 March 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2021-03-16,Social Engineering,Pemerintahan,Bali,neutral,45,2025-12-24 12:38:01.496088
NEWS-000069,Waspada! Modus Baru Skimming Melalui Link Palsu,"Laporan terbaru menunjukkan adanya kasus Skimming yang menargetkan 
            sektor Perbankan di wilayah Medan. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 26 April 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2024-04-26,Skimming,Perbankan,Medan,negative,44,2025-12-24 12:38:01.496116
NEWS-000070,Startup Indonesia Jadi Target Utama Penipuan Online,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor Startup di wilayah Bali. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 13 June 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2023-06-13,Penipuan Online,Startup,Bali,neutral,45,2025-12-24 12:38:01.496147
NEWS-000071,Waspada! Modus Baru Social Engineering Melalui Media Sosial,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor Startup di wilayah Medan. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 18 January 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2022-01-18,Social Engineering,Startup,Medan,negative,45,2025-12-24 12:38:01.496182
NEWS-000072,Tips Lindungi Data dari Malware Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Kesehatan di wilayah Bandung. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 23 March 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2022-03-23,Malware,Kesehatan,Bandung,neutral,44,2025-12-24 12:38:01.496212
NEWS-000073,Kerugian Akibat Kebocoran Data Capai Rp 142 Miliar,"Laporan terbaru menunjukkan adanya kasus Kebocoran Data yang menargetkan 
            sektor Fintech di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 08 July 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2022-07-08,Kebocoran Data,Fintech,Bali,negative,45,2025-12-24 12:38:01.496243
NEWS-000074,Waspada! Modus Baru Phishing Melalui WhatsApp,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor UMKM di wilayah Jawa Timur. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 10 April 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2023-04-10,Phishing,UMKM,Jawa Timur,neutral,45,2025-12-24 12:38:01.496274
NEWS-000075,Tips Lindungi Data dari Ransomware Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Perbankan di wilayah Makassar. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 09 November 2020. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2020-11-09,Ransomware,Perbankan,Makassar,positive,44,2025-12-24 12:38:01.496301
NEWS-000076,Waspada! Modus Baru Penipuan Online Melalui QR Code,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor E-Commerce di wilayah Jawa Barat. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 28 June 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2023-06-28,Penipuan Online,E-Commerce,Jawa Barat,negative,46,2025-12-24 12:38:01.496330
NEWS-000077,E-Commerce Kehilangan Data Jutaan Pengguna Akibat Malware,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor E-Commerce di wilayah Surabaya. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 16 May 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2024-05-16,Malware,E-Commerce,Surabaya,neutral,44,2025-12-24 12:38:01.496361
NEWS-000078,Kominfo Blokir 322 Situs Terkait Penipuan Online,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor Startup di wilayah Bandung. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 19 July 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2022-07-19,Penipuan Online,Startup,Bandung,neutral,45,2025-12-24 12:38:01.496390
NEWS-000079,BSSN Ungkap Lonjakan Kasus Kebocoran Data Sepanjang 2020,"Laporan terbaru menunjukkan adanya kasus Kebocoran Data yang menargetkan 
            sektor Fintech di wilayah Bandung. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 18 September 2020. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2020-09-18,Kebocoran Data,Fintech,Bandung,negative,45,2025-12-24 12:38:01.496432
